"Plot Title: 10579622"
"#","Date Time, GMT-07:00","Avg: Temp, °C (LGR S/N: 10579622, SEN S/N: 10579622)"
135,02/05/15 12:00:00 AM,8.093
136,02/06/15 12:00:00 AM,9.743
137,02/07/15 12:00:00 AM,9.389
138,02/08/15 12:00:00 AM,9.470
139,02/09/15 12:00:00 AM,9.687
140,02/10/15 12:00:00 AM,9.933
141,02/11/15 12:00:00 AM,8.717
142,02/12/15 12:00:00 AM,9.305
143,02/13/15 12:00:00 AM,9.462
144,02/14/15 12:00:00 AM,9.570
145,02/15/15 12:00:00 AM,7.166
146,02/16/15 12:00:00 AM,6.724
147,02/17/15 12:00:00 AM,5.948
148,02/18/15 12:00:00 AM,6.276
149,02/19/15 12:00:00 AM,7.456
150,02/20/15 12:00:00 AM,8.291
151,02/21/15 12:00:00 AM,7.359
152,02/22/15 12:00:00 AM,5.886
153,02/23/15 12:00:00 AM,5.147
154,02/24/15 12:00:00 AM,5.413
155,02/25/15 12:00:00 AM,6.977
156,02/26/15 12:00:00 AM,7.714
157,02/27/15 12:00:00 AM,7.970
158,02/28/15 12:00:00 AM,6.341
159,03/01/15 12:00:00 AM,5.639
160,03/02/15 12:00:00 AM,6.378
161,03/03/15 12:00:00 AM,5.031
162,03/04/15 12:00:00 AM,4.242
163,03/05/15 12:00:00 AM,4.824
164,03/06/15 12:00:00 AM,5.482
165,03/07/15 12:00:00 AM,5.952
166,03/08/15 12:00:00 AM,6.277
167,03/09/15 12:00:00 AM,6.768
168,03/10/15 12:00:00 AM,7.933
169,03/11/15 12:00:00 AM,9.242
170,03/12/15 12:00:00 AM,10.315
171,03/13/15 12:00:00 AM,9.589
172,03/14/15 12:00:00 AM,10.280
173,03/15/15 12:00:00 AM,9.218
174,03/16/15 12:00:00 AM,8.835
175,03/17/15 12:00:00 AM,8.395
176,03/18/15 12:00:00 AM,9.180
177,03/19/15 12:00:00 AM,9.230
178,03/20/15 12:00:00 AM,9.465
179,03/21/15 12:00:00 AM,9.734
180,03/22/15 12:00:00 AM,8.398
181,03/23/15 12:00:00 AM,8.660
182,03/24/15 12:00:00 AM,9.437
183,03/25/15 12:00:00 AM,9.563
184,03/26/15 12:00:00 AM,11.337
185,03/27/15 12:00:00 AM,11.284
186,03/28/15 12:00:00 AM,11.416
187,03/29/15 12:00:00 AM,11.128
188,03/30/15 12:00:00 AM,11.992
189,03/31/15 12:00:00 AM,11.370
190,04/01/15 12:00:00 AM,10.553
191,04/02/15 12:00:00 AM,10.184
192,04/03/15 12:00:00 AM,9.483
193,04/04/15 12:00:00 AM,8.731
194,04/05/15 12:00:00 AM,8.288
195,04/06/15 12:00:00 AM,8.486
196,04/07/15 12:00:00 AM,8.305
197,04/08/15 12:00:00 AM,9.607
198,04/09/15 12:00:00 AM,9.616
199,04/10/15 12:00:00 AM,9.439
200,04/11/15 12:00:00 AM,9.046
201,04/12/15 12:00:00 AM,9.168
202,04/13/15 12:00:00 AM,8.901
203,04/14/15 12:00:00 AM,8.856
204,04/15/15 12:00:00 AM,9.562
205,04/16/15 12:00:00 AM,9.478
206,04/17/15 12:00:00 AM,10.532
207,04/18/15 12:00:00 AM,10.935
208,04/19/15 12:00:00 AM,10.843
209,04/20/15 12:00:00 AM,11.345
210,04/21/15 12:00:00 AM,11.169
211,04/22/15 12:00:00 AM,10.176
212,04/23/15 12:00:00 AM,9.861
213,04/24/15 12:00:00 AM,9.105
214,04/25/15 12:00:00 AM,8.485
215,04/26/15 12:00:00 AM,9.206
216,04/27/15 12:00:00 AM,12.000
217,04/28/15 12:00:00 AM,12.151
218,04/29/15 12:00:00 AM,11.500
219,04/30/15 12:00:00 AM,12.074
220,05/01/15 12:00:00 AM,12.210
221,05/02/15 12:00:00 AM,11.478
222,05/03/15 12:00:00 AM,11.003
223,05/04/15 12:00:00 AM,11.098
224,05/05/15 12:00:00 AM,11.227
225,05/06/15 12:00:00 AM,11.043
226,05/07/15 12:00:00 AM,11.093
227,05/08/15 12:00:00 AM,11.718
228,05/09/15 12:00:00 AM,12.361
229,05/10/15 12:00:00 AM,12.171
230,05/11/15 12:00:00 AM,12.161
231,05/12/15 12:00:00 AM,11.866
232,05/13/15 12:00:00 AM,11.853
233,05/14/15 12:00:00 AM,11.935
234,05/15/15 12:00:00 AM,12.153
235,05/16/15 12:00:00 AM,12.483
236,05/17/15 12:00:00 AM,12.628
237,05/18/15 12:00:00 AM,13.439
238,05/19/15 12:00:00 AM,12.880
239,05/20/15 12:00:00 AM,13.293
240,05/21/15 12:00:00 AM,13.641
241,05/22/15 12:00:00 AM,13.177
242,05/23/15 12:00:00 AM,13.110
243,05/24/15 12:00:00 AM,12.426
244,05/25/15 12:00:00 AM,12.612
245,05/26/15 12:00:00 AM,13.172
246,05/27/15 12:00:00 AM,13.822
247,05/28/15 12:00:00 AM,14.377
248,05/29/15 12:00:00 AM,14.611
249,05/30/15 12:00:00 AM,13.619
250,05/31/15 12:00:00 AM,13.242
251,06/01/15 12:00:00 AM,13.172
252,06/02/15 12:00:00 AM,13.148
253,06/03/15 12:00:00 AM,13.061
254,06/04/15 12:00:00 AM,13.308
255,06/05/15 12:00:00 AM,13.928
256,06/06/15 12:00:00 AM,14.604
257,06/07/15 12:00:00 AM,15.684
258,06/08/15 12:00:00 AM,15.589
259,06/09/15 12:00:00 AM,14.967
260,06/10/15 12:00:00 AM,14.055
261,06/11/15 12:00:00 AM,13.587
262,06/12/15 12:00:00 AM,13.220
263,06/13/15 12:00:00 AM,12.736
264,06/14/15 12:00:00 AM,13.705
265,06/15/15 12:00:00 AM,14.652
266,06/16/15 12:00:00 AM,13.349
267,06/17/15 12:00:00 AM,13.502
268,06/18/15 12:00:00 AM,13.855
269,06/19/15 12:00:00 AM,14.212
270,06/20/15 12:00:00 AM,13.392
271,06/21/15 12:00:00 AM,13.679
272,06/22/15 12:00:00 AM,13.755
273,06/23/15 12:00:00 AM,13.790
274,06/24/15 12:00:00 AM,15.146
275,06/25/15 12:00:00 AM,15.728
276,06/26/15 12:00:00 AM,17.125
277,06/27/15 12:00:00 AM,17.670
278,06/28/15 12:00:00 AM,17.050
279,06/29/15 12:00:00 AM,18.520
280,06/30/15 12:00:00 AM,17.655
281,07/01/15 12:00:00 AM,17.805
282,07/02/15 12:00:00 AM,18.344
283,07/03/15 12:00:00 AM,18.395
284,07/04/15 12:00:00 AM,17.475
285,07/05/15 12:00:00 AM,17.043
286,07/06/15 12:00:00 AM,16.632
287,07/07/15 12:00:00 AM,15.733
288,07/08/15 12:00:00 AM,16.059
289,07/09/15 12:00:00 AM,16.323
290,07/10/15 12:00:00 AM,16.508
291,07/11/15 12:00:00 AM,16.645
292,07/12/15 12:00:00 AM,16.981
293,07/13/15 12:00:00 AM,16.653
294,07/14/15 12:00:00 AM,15.891
295,07/15/15 12:00:00 AM,15.433
296,07/16/15 12:00:00 AM,16.287
297,07/17/15 12:00:00 AM,15.765
298,07/18/15 12:00:00 AM,17.363
299,07/19/15 12:00:00 AM,18.041
300,07/20/15 12:00:00 AM,17.877
301,07/21/15 12:00:00 AM,16.486
302,07/22/15 12:00:00 AM,15.216
303,07/23/15 12:00:00 AM,15.752
304,07/24/15 12:00:00 AM,14.504
305,07/25/15 12:00:00 AM,14.986
306,07/26/15 12:00:00 AM,14.770
307,07/27/15 12:00:00 AM,14.906
308,07/28/15 12:00:00 AM,15.703
309,07/29/15 12:00:00 AM,16.233
310,07/30/15 12:00:00 AM,16.814
311,07/31/15 12:00:00 AM,16.539
312,08/01/15 12:00:00 AM,16.364
313,08/02/15 12:00:00 AM,16.542
314,08/03/15 12:00:00 AM,16.358
315,08/04/15 12:00:00 AM,15.709
316,08/05/15 12:00:00 AM,14.273
317,08/06/15 12:00:00 AM,15.648
318,08/07/15 12:00:00 AM,15.327
319,08/08/15 12:00:00 AM,16.012
320,08/09/15 12:00:00 AM,16.720
321,08/10/15 12:00:00 AM,16.500
322,08/11/15 12:00:00 AM,16.791
323,08/12/15 12:00:00 AM,15.903
